timestamp,amount,category,distance_from_home,merchant,region,is_fraud
2025-10-30 19:08:38.879242,99.59,grocery,0.42,Flowers PLC,ASIA,0
2025-11-22 12:57:38.879242,9.42,online,0.8,"Krueger, Torres and Henry",ASIA,0
2025-11-07 19:15:38.879242,386.79,travel,0.11,Garrett Group,ASIA,0
2025-11-11 06:56:38.879242,331.26,online,4.95,"Mcclain, Dunn and Smith",ASIA,0
2025-10-28 00:21:38.879242,34.45,gas,4.37,"Bennett, Flores and Wilson",ASIA,0
2025-11-20 08:25:38.879242,67.47,dining,21.68,"Gutierrez, Castaneda and Mendez",ASIA,0
2025-11-23 14:27:38.879242,44.1,dining,10.9,"Ford, Hooper and Delacruz",ASIA,0
2025-10-29 18:27:38.879242,170.20829846687985,grocery,2.65,"Francis, Clark and Gibbs",ASIA,1
2025-11-04 14:35:38.879242,526.03,travel,2.32,"Miller, Anderson and Torres",ASIA,0
2025-11-21 05:40:38.879242,241.28,online,1.76,Lowe LLC,ASIA,0
2025-11-18 13:28:38.879242,59.26,travel,0.83,"Carter, Howard and Williams",ASIA,0
2025-11-08 18:49:38.879242,12.79,dining,0.74,Brooks-Diaz,ASIA,0
2025-11-09 20:56:38.879242,56.2,dining,0.71,Wells-Boyd,ASIA,0
2025-10-31 07:58:38.879242,29.99,gas,0.61,Walters PLC,ASIA,0
2025-11-09 07:14:38.879242,210.9,travel,1.38,Kaufman Ltd,ASIA,0
2025-11-05 13:01:38.879242,41.49,retail,63.70495901556902,"Simpson, Goodman and Smith",ASIA,0
2025-11-23 08:11:38.879242,32.02,dining,16.3,Long-Savage,ASIA,0
2025-11-12 04:33:38.879242,104.23,travel,4.32,Ewing-Mendoza,ASIA,0
2025-11-25 19:52:38.879242,495.43,travel,21.95,"Love, Hines and Massey",ASIA,0
2025-11-19 10:13:38.879242,47.27,retail,2.33,Williams Group,ASIA,0
2025-11-10 06:17:38.879242,42.11,dining,3.06,Maxwell Ltd,ASIA,0
2025-11-04 09:50:38.879242,22.83,dining,1.96,Reilly-Clayton,ASIA,0
2025-11-23 20:00:38.879242,15.97,gas,1.01,Johns-Brock,ASIA,0
2025-11-21 02:10:38.879242,161.77,retail,191.9215386904065,Keller and Sons,ASIA,0
2025-11-20 10:24:38.879242,184.48,retail,14.51,Alexander Group,ASIA,0
2025-11-03 07:42:38.879242,349.42,travel,21.64,Ballard and Sons,ASIA,0
2025-11-11 20:16:38.879242,714.16,travel,0.23,Carter-Brooks,ASIA,0
2025-11-24 11:43:38.879242,47.92,grocery,0.81,"Ford, Lawrence and Dixon",ASIA,0
2025-11-18 22:22:38.879242,120.98,retail,2.75,Lewis-Malone,ASIA,0
2025-11-03 10:37:38.879242,245.16,travel,1.03,Delacruz-Hester,ASIA,0
2025-10-31 12:53:38.879242,19.34,grocery,2.26,Ellis-Bradford,ASIA,0
2025-11-03 01:43:38.879242,258.51,online,55.555528503043234,Baker-Floyd,ASIA,0
2025-11-08 20:01:38.879242,43.11,retail,177.07354960663542,Hawkins-Adams,ASIA,0
2025-11-16 20:41:38.879242,584.42,travel,1.59,Butler LLC,ASIA,0
2025-11-26 10:46:38.879242,77.76,retail,2.17,Young PLC,ASIA,0
2025-10-30 14:06:38.879242,26.85,gas,0.5,"Moore, Soto and Franklin",ASIA,0
2025-11-16 21:23:38.879242,19.16,gas,2.79,"Cisneros, Chapman and Bennett",ASIA,0
2025-11-25 14:58:38.879242,950.63,travel,20.45,Payne Ltd,ASIA,0
2025-11-08 04:39:38.879242,469.74,online,1.99,"Wilson, Owens and Flores",ASIA,0
2025-11-21 16:45:38.879242,379.78,travel,10.45,"Johnson, Rodriguez and Fowler",ASIA,0
2025-11-24 06:52:38.879242,37.94,gas,9.26,Barnes and Sons,ASIA,0
2025-10-30 22:37:38.879242,227.51,retail,15.19,Fox-Green,ASIA,0
2025-11-08 15:45:38.879242,906.79,travel,7.81,Taylor Ltd,ASIA,0
2025-11-19 07:12:38.879242,63.63,online,5.39,Martinez-Elliott,ASIA,0
2025-11-25 00:51:38.879242,470.5,travel,9.71,Delacruz PLC,ASIA,0
2025-10-31 05:41:38.879242,138.25,travel,0.39,Cline and Sons,ASIA,0
2025-11-25 23:44:38.879242,26.1,grocery,3.11,"Newton, Lawson and Suarez",ASIA,0
2025-11-25 05:40:38.879242,63.11,grocery,22.67,"Lucas, Carter and Lewis",ASIA,0
2025-10-31 08:15:38.879242,276.8098875160051,retail,147.76979602005187,Parks Inc,ASIA,1
2025-11-18 15:18:38.879242,108.94,online,16.36,Hill Ltd,ASIA,0
2025-11-10 06:11:38.879242,209.19,retail,7.56,Rivera-Gonzales,ASIA,0
2025-11-12 06:13:38.879242,558.05,travel,10.39,"Carlson, Gillespie and Alvarez",ASIA,0
2025-11-19 23:12:38.879242,49.55,grocery,6.13,Morales-Harrington,ASIA,0
2025-11-03 19:57:38.879242,25.6,dining,7.15,"Washington, Mays and Brown",ASIA,0
2025-11-14 15:11:38.879242,747.77,travel,3.7,"Clark, Barnes and Griffin",ASIA,0
2025-11-11 09:27:38.879242,21.65,dining,12.9,"Hester, Ramos and Jones",ASIA,0
2025-11-21 20:32:38.879242,149.92430175163236,dining,8.72,"Wood, Hanna and Williams",ASIA,0
2025-10-31 16:02:38.879242,669.19,travel,9.29,Young Group,ASIA,0
2025-11-14 20:09:38.879242,69.73,dining,5.59,Webb-Gray,ASIA,0
2025-11-18 12:02:38.879242,37.16,dining,1.82,Obrien-Ballard,ASIA,0
2025-11-21 09:45:38.879242,23.9,retail,0.18,"Steele, Harris and Anderson",ASIA,0
2025-11-23 00:36:38.879242,123.44,online,13.72,Nelson PLC,ASIA,0
2025-11-04 19:39:38.879242,579.7892826644039,retail,4.41,Mendoza-Mcdonald,ASIA,0
2025-11-22 15:26:38.879242,36.27,gas,409.1935549364561,"Fisher, Edwards and Chan",ASIA,1
2025-11-09 10:04:38.879242,36.68,gas,0.81,"Holden, Lamb and Johnson",ASIA,0
2025-11-04 07:18:38.879242,32.46,dining,8.85,"Torres, Baker and Johnson",ASIA,0
2025-11-01 02:25:38.879242,1482.7437160385603,online,324.9943428270798,Medina PLC,ASIA,1
2025-11-16 13:49:38.879242,20.55,gas,8.42,"Ramirez, Evans and Castro",ASIA,0
2025-10-31 08:38:38.879242,19.85,dining,5.18,"Rice, Bennett and Chapman",ASIA,0
2025-11-12 06:20:38.879242,61.05,dining,2.28,Duncan-Blanchard,ASIA,0
2025-11-01 19:18:38.879242,174.39,retail,1.81,Leonard Group,ASIA,0
2025-11-03 01:31:38.879242,60.93,dining,0.04,Adams-Gardner,ASIA,0
2025-10-30 09:59:38.879242,79.03,grocery,8.97,Randall-Munoz,ASIA,0
2025-11-16 05:52:38.879242,30.01,gas,0.46,"Myers, Savage and Stone",ASIA,0
2025-10-31 17:56:38.879242,43.77,grocery,4.98,Holmes-Hall,ASIA,0
2025-11-05 05:10:38.879242,74.5,dining,3.51,Hatfield LLC,ASIA,0
2025-11-13 14:59:38.879242,28.5,gas,3.74,Ryan and Sons,ASIA,0
2025-11-08 23:20:38.879242,161.33,travel,13.07,Silva-Reese,ASIA,0
2025-10-29 00:51:38.879242,107.3,retail,0.16,"Mitchell, Brown and Campbell",ASIA,0
2025-11-06 14:00:38.879242,50.29,grocery,7.42,Green-Ramirez,ASIA,0
2025-11-05 16:04:38.879242,755.8193170267018,grocery,476.6448286560815,Brown-Taylor,ASIA,1
2025-11-13 23:57:38.879242,44.77,dining,0.19,Nelson-Barber,ASIA,0
2025-11-06 03:30:38.879242,31.82,gas,2.81,Castro-Brown,ASIA,0
2025-11-15 21:22:38.879242,119.59,online,0.33,"Cook, Stevens and Banks",ASIA,0
2025-11-20 12:07:38.879242,78.79,retail,7.78,"Alvarez, Conway and Bryant",ASIA,0
2025-11-23 15:32:38.879242,120.64,retail,3.77,Wiggins and Sons,ASIA,0
2025-11-04 03:45:38.879242,82.68,retail,0.15,"Martinez, King and Yates",ASIA,0
2025-10-28 12:59:38.879242,171.9,retail,0.21,Cole and Sons,ASIA,0
2025-11-02 04:32:38.879242,32.01,gas,4.74,"Shepard, Johnson and Edwards",ASIA,0
2025-10-30 01:50:38.879242,40.85,online,8.2,"Herring, Lynch and Wilson",ASIA,0
2025-11-11 04:28:38.879242,22.86,gas,2.88,Castro Ltd,ASIA,0
2025-10-27 19:35:38.879242,32.82,gas,4.04,Nichols-Castillo,ASIA,0
2025-11-03 13:43:38.879242,34.2,gas,8.04,Macdonald Group,ASIA,0
2025-11-01 09:06:38.879242,276.18,online,4.71,Johnson-Lee,ASIA,0
2025-11-10 04:27:38.879242,418.31,travel,1.27,"Chambers, Lewis and Lang",ASIA,0
2025-11-18 02:40:38.879242,28.79,gas,4.75,"Thompson, Morris and Schmitt",ASIA,0
2025-11-05 12:27:38.879242,477.29,online,4.95,Monroe-Conrad,ASIA,0
2025-11-18 21:50:38.879242,29.17,gas,6.62,Holt-Torres,ASIA,0
2025-10-31 22:11:38.879242,21.98,online,4.85,"Patrick, Olsen and Davis",ASIA,0
2025-11-23 22:35:38.879242,35.07,dining,17.41,Strickland-Jones,ASIA,0
2025-10-31 06:31:38.879242,133.06,travel,1.1,White-Russell,ASIA,0
2025-11-01 20:16:38.879242,607.31,travel,15.09,Navarro-Rosales,ASIA,0
2025-11-19 18:19:38.879242,71.44,grocery,3.86,Jones-Winters,ASIA,0
2025-11-26 02:49:38.879242,19.02,gas,5.57,Cannon Group,ASIA,0
2025-11-18 10:31:38.879242,178.97,retail,0.52,Moody Inc,ASIA,0
2025-11-15 06:52:38.879242,96.51,grocery,2.39,Smith and Sons,ASIA,0
2025-11-19 03:03:38.879242,71.81,grocery,7.33,Garner Group,ASIA,0
2025-11-06 21:35:38.879242,39.92,gas,6.14,Turner PLC,ASIA,0
2025-11-03 02:12:38.879242,56.85,retail,0.2,"Fisher, Johnson and King",ASIA,0
2025-10-29 18:59:38.879242,97.06,grocery,3.95,Diaz-Bryan,ASIA,0
2025-11-22 06:15:38.879242,38.6,dining,0.46,"Tucker, Johnson and Edwards",ASIA,0
2025-11-02 09:54:38.879242,307.57,travel,27.43,Phillips-Stuart,ASIA,0
2025-11-07 08:00:38.879242,466.89,travel,11.38,Montoya PLC,ASIA,0
2025-10-30 08:38:38.879242,782.32,travel,0.11,"Rogers, Garcia and Rodriguez",ASIA,0
2025-11-01 03:09:38.879242,931.04,travel,9.78,James-Williams,ASIA,0
2025-10-31 12:56:38.879242,224.3,retail,12.59,"Pearson, Abbott and Haynes",ASIA,0
2025-11-12 21:20:38.879242,171.54,retail,2.18,"Gilbert, Mosley and Hardin",ASIA,0
2025-11-16 14:53:38.879242,93.52,retail,6.36,Patel Inc,ASIA,0
2025-11-08 06:51:38.879242,30.48,gas,2.92,"Lawrence, Carson and Kelly",ASIA,0
2025-11-11 12:33:38.879242,31.46,dining,5.32,Morris-Roberts,ASIA,0
2025-11-02 06:24:38.879242,18.12,dining,2.08,Ross-Simmons,ASIA,0
2025-11-20 20:35:38.879242,773.53,travel,1.95,George-Johnson,ASIA,0
2025-11-21 10:08:38.879242,19.72,retail,2.76,Burke and Sons,ASIA,0
2025-10-29 05:44:38.879242,80.44,retail,0.79,Davis LLC,ASIA,0
2025-11-15 13:18:38.879242,115.07,retail,8.89,Drake Inc,ASIA,0
2025-11-03 23:36:38.879242,38.52,grocery,2.14,Stafford-Martinez,ASIA,0
2025-11-01 19:53:38.879242,70.63,dining,2.56,Walsh-Murphy,ASIA,0
2025-11-08 01:09:38.879242,167.67,travel,11.22,"Adams, Solis and Murray",ASIA,0
2025-11-04 12:10:38.879242,65.8,grocery,3.43,"Butler, Singleton and Pearson",ASIA,0
2025-11-02 00:50:38.879242,132.45,retail,3.93,Castillo Ltd,ASIA,0
2025-11-07 17:52:38.879242,642.71,travel,15.67,"Newton, Gonzalez and Allen",ASIA,0
2025-11-07 23:43:38.879242,29.04,gas,10.89,Calderon Group,ASIA,0
2025-11-07 14:26:38.879242,394.06,online,0.93,"Collins, Moore and Davis",ASIA,0
2025-11-22 18:56:38.879242,88.8,grocery,165.42890172804135,Scott-Flores,ASIA,1
2025-11-25 19:36:38.879242,95.11,travel,17.75,Mccarty-Miller,ASIA,0
2025-11-25 19:47:38.879242,39.57,gas,2.33,"Barnett, Thompson and Johnston",ASIA,0
2025-11-17 00:27:38.879242,72.49,dining,2.32,"Wise, Brown and Perry",ASIA,0
2025-11-11 00:37:38.879242,31.6,gas,1.08,Smith Inc,ASIA,0
2025-11-02 08:16:38.879242,376.32,travel,0.61,"Parker, Fields and Pace",ASIA,0
2025-11-08 20:06:38.879242,376.64,online,6.74,Barron-Barnett,ASIA,0
2025-11-14 16:00:38.879242,131.37,retail,7.35,"Russell, Mckenzie and Lewis",ASIA,0
2025-11-19 22:41:38.879242,85.36,retail,17.37,"Kidd, Wood and Barry",ASIA,0
2025-11-24 17:30:38.879242,53.48,dining,7.42,Campbell-Adkins,ASIA,0
2025-11-23 05:04:38.879242,785.13,travel,1.39,Meyers Inc,ASIA,0
2025-11-10 06:46:38.879242,37.39,gas,0.2,Hodges PLC,ASIA,0
2025-11-03 15:32:38.879242,169.02,retail,21.15,Mclaughlin-Jenkins,ASIA,0
2025-11-06 00:32:38.879242,87.79,grocery,2.08,"Thompson, Green and Leonard",ASIA,0
2025-11-15 21:53:38.879242,477.12,online,1.87,Salas PLC,ASIA,0
2025-11-02 00:30:38.879242,96.89,retail,11.82,"Thompson, Duke and Villanueva",ASIA,0
2025-11-21 16:10:38.879242,39.75,gas,4.4,Stafford Ltd,ASIA,0
2025-11-09 22:47:38.879242,49.68,grocery,1.21,Wilcox and Sons,ASIA,0
2025-10-27 20:21:38.879242,35.11,dining,11.0,Walter-Davidson,ASIA,0
2025-10-30 16:50:38.879242,219.8,retail,25.07,Cooper Ltd,ASIA,0
2025-10-31 05:55:38.879242,58.51,dining,0.45,Martinez-Duke,ASIA,0
2025-11-09 02:50:38.879242,278.69,online,9.91,"Boyer, Drake and Lucas",ASIA,0
2025-11-11 18:21:38.879242,585.8,travel,2.48,Steele-Dixon,ASIA,0
2025-11-16 03:22:38.879242,87.82,retail,3.71,Casey PLC,ASIA,0
2025-11-15 23:04:38.879242,237.27,travel,12.31,Novak-Gibson,ASIA,0
2025-11-17 07:25:38.879242,198.92,online,18.13,Bradford-Sanchez,ASIA,0
2025-11-07 14:35:38.879242,376.7,online,1.52,Hampton-Ford,ASIA,0
2025-11-06 16:15:38.879242,212.57,travel,1.2,Montgomery-Shaw,ASIA,0
2025-11-26 04:44:38.879242,11.68,grocery,0.42,"Stewart, Brooks and Mcdowell",ASIA,0
2025-11-04 03:54:38.879242,34.25,grocery,4.13,Santiago Inc,ASIA,0
2025-11-16 10:27:38.879242,10.73,dining,0.07,Powers-Stewart,ASIA,0
2025-11-15 00:37:38.879242,181.3,retail,481.01089111363865,Butler-Bell,ASIA,1
2025-11-15 22:46:38.879242,33.36,dining,0.38,Brown PLC,ASIA,0
2025-11-18 01:18:38.879242,60.41,travel,2.6,Stanley Ltd,ASIA,0
2025-11-12 14:47:38.879242,1413.3889086111824,online,489.7981255881489,Rodriguez-Weber,ASIA,1
2025-11-18 20:15:38.879242,31.83,gas,9.02,"Bailey, Vargas and Robinson",ASIA,0
2025-11-24 15:33:38.879242,17.78,dining,1.18,Moore-Allen,ASIA,0
2025-11-15 04:06:38.879242,572.08,travel,1.99,Hall LLC,ASIA,0
2025-11-08 23:11:38.879242,61.38,online,10.2,"Nelson, Parker and Church",ASIA,0
2025-11-14 21:33:38.879242,39.23,grocery,6.86,"Patton, Nelson and Flowers",ASIA,0
2025-11-21 18:41:38.879242,96.41,online,1.24,Payne Ltd,ASIA,0
2025-11-19 13:57:38.879242,869.17,travel,0.37,King-Smith,ASIA,0
2025-11-20 21:01:38.879242,124.5,retail,6.29,"Fritz, Chan and Simon",ASIA,0
2025-10-31 02:12:38.879242,194.01,retail,58.57770181533245,Rodriguez LLC,ASIA,0
2025-11-24 12:38:38.879242,23.92,gas,7.26,Sosa PLC,ASIA,0
2025-11-22 09:28:38.879242,16.5,dining,2.95,Sanchez-Gilmore,ASIA,0
2025-11-20 18:56:38.879242,57.36,grocery,2.12,Cohen-Perkins,ASIA,0
2025-11-14 08:17:38.879242,68.36,retail,3.0,Allen LLC,ASIA,0
2025-11-11 01:01:38.879242,49.32,dining,6.9,"Simon, Chen and Dougherty",ASIA,0
2025-11-23 18:38:38.879242,207.6825865929263,grocery,11.63,"Dean, Hobbs and Thomas",ASIA,0
2025-11-10 05:24:38.879242,239.79,online,442.57209833333616,Maldonado-Mack,ASIA,1
2025-11-03 12:23:38.879242,636.85,travel,3.71,Mann-Ayers,ASIA,0
2025-11-02 00:51:38.879242,38.66,dining,0.17,"Haney, Fuentes and Beasley",ASIA,0
2025-11-12 23:59:38.879242,67.31,dining,3.16,Lawson-Watson,ASIA,0
2025-10-31 20:24:38.879242,981.9,travel,10.83,Quinn-Ramos,ASIA,0
2025-11-02 08:06:38.879242,162.04,retail,2.24,"Robinson, Joyce and Perez",ASIA,0
2025-10-30 18:42:38.879242,28.06,gas,13.47,Guzman LLC,ASIA,0
2025-11-21 07:34:38.879242,56.05,online,4.98,Jones PLC,ASIA,0
2025-11-18 21:53:38.879242,56.28,dining,13.6,"Bell, Maddox and Wagner",ASIA,0
2025-10-27 22:57:38.879242,22.99,grocery,7.08,Gill-Payne,ASIA,0
2025-11-13 23:48:38.879242,8.64,dining,0.55,"Morse, Glover and Moreno",ASIA,0
2025-11-05 23:46:38.879242,165.99,travel,1.31,Shelton PLC,ASIA,0
2025-11-14 18:59:38.879242,15.61,gas,2.51,Olson-Barber,ASIA,0
2025-11-06 21:30:38.879242,954.97,travel,0.93,"Allen, Griffin and Gonzalez",ASIA,0
2025-10-29 23:59:38.879242,14.25,dining,3.42,"Nash, Hoffman and Hart",ASIA,0
2025-11-05 19:38:38.879242,17.83,gas,152.9404403462861,Welch-Chapman,ASIA,0
2025-11-24 16:04:38.879242,46.54,grocery,15.65,"Mills, Powell and Leon",ASIA,0
2025-10-29 08:48:38.879242,38.21,grocery,2.84,"Simon, Wall and Molina",ASIA,0
2025-11-07 16:03:38.879242,219.41,retail,7.7,Booth-Moore,ASIA,0
2025-11-25 23:46:38.879242,289.78,online,14.23,Shelton-Bennett,ASIA,0
2025-11-05 06:23:38.879242,217.06,online,10.48,Smith-Clark,ASIA,0
2025-11-19 17:30:38.879242,74.49,grocery,1.17,West PLC,ASIA,0
2025-11-25 22:22:38.879242,96.25,grocery,3.43,"Romero, Kelly and Hayes",ASIA,0
2025-11-15 13:48:38.879242,53.64,retail,2.14,Brown-Riley,ASIA,0
2025-11-16 07:48:38.879242,29.56,dining,2.55,Beck Inc,ASIA,0
2025-11-06 00:35:38.879242,64.98,dining,2.24,Peterson-Jarvis,ASIA,0
2025-11-17 10:39:38.879242,32.57,gas,8.75,Williams Group,ASIA,0
2025-10-29 17:14:38.879242,865.91,travel,3.01,"Pruitt, Tanner and Pollard",ASIA,0
2025-11-12 18:03:38.879242,764.78,travel,3.71,Carpenter Ltd,ASIA,0
2025-11-25 02:01:38.879242,460.28,online,20.21,Petersen-Gillespie,ASIA,0
2025-11-16 05:09:38.879242,46.39,dining,0.31,Castillo-Simpson,ASIA,0
2025-11-21 18:36:38.879242,58.22,dining,3.35,"Jackson, Hernandez and Soto",ASIA,0
2025-11-10 23:28:38.879242,1769.2839096227137,travel,7.44,Summers-Maxwell,ASIA,0
2025-10-29 11:44:38.879242,841.64,travel,0.82,Fleming and Sons,ASIA,0
2025-11-01 16:25:38.879242,961.06,travel,4.73,"Garcia, Webb and Stout",ASIA,0
2025-11-19 19:23:38.879242,76.81,grocery,1.37,"Weber, Chambers and Martinez",ASIA,0
2025-10-29 17:54:38.879242,23.69,grocery,10.1,Brown and Sons,ASIA,0
2025-10-28 15:37:38.879242,331.41,online,1.98,Freeman-White,ASIA,0
2025-11-15 05:08:38.879242,28.18,gas,2.0,"Waller, Jones and Foster",ASIA,0
2025-11-20 09:37:38.879242,1206.4981474604385,retail,164.48613084192831,"King, Martinez and Hamilton",ASIA,1
2025-11-21 15:29:38.879242,33.77,gas,1.01,"Frank, Long and Bates",ASIA,0
2025-11-15 14:27:38.879242,68.73,grocery,1.68,Webb-Ritter,ASIA,0
2025-11-06 03:02:38.879242,36.81,grocery,2.69,Benson-Robinson,ASIA,0
2025-11-19 22:04:38.879242,129.33,retail,159.29817960235542,Ramos Group,ASIA,0
2025-11-22 09:10:38.879242,953.76,travel,3.72,Taylor-Haynes,ASIA,0
2025-11-19 20:41:38.879242,789.27,travel,4.58,Stephens Inc,ASIA,0
2025-11-14 08:27:38.879242,365.89,travel,4.18,"Santana, Gill and Lee",ASIA,0
2025-10-30 20:51:38.879242,35.95,grocery,90.5543031704136,"Smith, Doyle and Miller",ASIA,0
2025-11-19 22:28:38.879242,112.35,online,1.84,"Walker, Davis and Moore",ASIA,0
2025-11-12 23:19:38.879242,95.27,grocery,0.68,"Donovan, Brown and Blevins",ASIA,0
2025-11-12 12:44:38.879242,463.49,travel,7.15,Jones-Rodgers,ASIA,0
2025-11-22 15:23:38.879242,122.98,retail,9.51,Dawson-Adams,ASIA,0
2025-11-24 04:32:38.879242,51.72,dining,1.49,Pierce Inc,ASIA,0
2025-11-20 15:25:38.879242,57.94,grocery,2.61,Hernandez-Mathews,ASIA,0
2025-11-15 21:49:38.879242,23.24,gas,3.45,Davis Group,ASIA,1
2025-10-29 04:52:38.879242,37.05,gas,3.81,Lewis LLC,ASIA,0
2025-11-16 23:17:38.879242,476.0,travel,5.39,Copeland-King,ASIA,1
2025-11-21 15:31:38.879242,241.58,retail,0.21,Wells-Johnson,ASIA,0
2025-11-01 04:09:38.879242,43.43,grocery,62.682864364569085,Gibbs Inc,ASIA,0
2025-11-03 16:56:38.879242,235.25,retail,0.32,Gibson-Schneider,ASIA,0
2025-11-20 18:51:38.879242,401.88,online,3.16,Velez-Rice,ASIA,0
2025-11-08 00:37:38.879242,96.79,retail,8.79,"Martin, Scott and Daniels",ASIA,0
2025-11-24 19:18:38.879242,311.32,travel,3.0,Brown and Sons,ASIA,0
2025-11-11 15:36:38.879242,388.96,online,0.81,"Johnson, Guerrero and Ruiz",ASIA,0
2025-11-17 01:03:38.879242,340.41,travel,21.01,"Cortez, Barber and Rios",ASIA,0
2025-11-01 11:05:38.879242,773.31,travel,11.0,Brown-Cooper,ASIA,0
2025-11-04 19:12:38.879242,23.34,gas,7.38,Nelson-Little,ASIA,0
2025-11-01 06:18:38.879242,21.38,dining,2.65,"Patterson, Rivera and Soto",ASIA,0
2025-11-08 20:44:38.879242,15.79,dining,1.02,Avila-Cole,ASIA,0
2025-11-18 17:28:38.879242,267.9,online,114.22817153028267,Tanner Ltd,ASIA,0
2025-10-28 00:36:38.879242,127.12,retail,3.8,Ross Group,ASIA,0
2025-11-13 21:03:38.879242,99.33,grocery,9.56,"Flores, Chapman and Luna",ASIA,0
2025-11-03 13:39:38.879242,36.0,gas,2.09,Tate-Huynh,ASIA,0
2025-10-28 07:06:38.879242,437.7,online,2.04,Bass Inc,ASIA,0
2025-11-26 01:32:38.879242,34.24,gas,21.18,"Hodges, Moran and Silva",ASIA,0
2025-11-15 05:43:38.879242,165.05,retail,3.69,"Robinson, Summers and Webb",ASIA,0
2025-11-12 06:33:38.879242,61.54,dining,0.76,Fernandez-Castaneda,ASIA,0
2025-11-17 09:32:38.879242,308.02,travel,1.24,Martin-Wise,ASIA,0
2025-11-25 22:20:38.879242,23.6,gas,3.29,"Smith, Stewart and Lewis",ASIA,0
2025-11-06 20:35:38.879242,102.6,retail,0.22,Wiley-Johnson,ASIA,0
2025-11-05 16:24:38.879242,41.22,dining,3.1,"Meyers, Thompson and Cobb",ASIA,0
2025-11-13 09:08:38.879242,61.66,grocery,2.71,Smith and Sons,ASIA,0
2025-10-29 23:34:38.879242,358.1,online,7.56,Benton-Mcdonald,ASIA,0
2025-11-19 05:47:38.879242,68.71,dining,2.19,Green-Reed,ASIA,0
2025-11-22 22:22:38.879242,16.9,gas,20.24,"Parsons, Hamilton and Roberts",ASIA,0
2025-11-20 13:16:38.879242,36.08,gas,1.0,"Davis, Coleman and Rice",ASIA,0
2025-11-24 01:17:38.879242,37.61,gas,4.47,Miller-Ruiz,ASIA,0
2025-11-16 16:22:38.879242,15.94,gas,0.47,Wilkins Ltd,ASIA,0
2025-11-02 04:34:38.879242,34.57,online,6.62,Williams LLC,ASIA,0
2025-11-26 00:25:38.879242,54.57,grocery,26.25,"Martin, Wells and Rosario",ASIA,0
2025-11-24 11:31:38.879242,53.73,online,8.55,Frye-Jennings,ASIA,0
2025-10-30 22:01:38.879242,87.52,grocery,4.06,Stephens Inc,ASIA,0
2025-11-16 22:41:38.879242,86.74,retail,3.32,"Hardin, Tran and Mcpherson",ASIA,0
2025-11-24 11:19:38.879242,593.71,travel,9.01,"Zhang, Smith and Small",ASIA,0
2025-10-28 13:57:38.879242,47.54,retail,13.74,"Reeves, Gilmore and Miller",ASIA,0
2025-11-21 18:36:38.879242,394.58,online,22.64,Ingram PLC,ASIA,0
2025-11-04 05:01:38.879242,74.58,dining,152.8956617981434,Turner Ltd,ASIA,0
2025-11-02 00:29:38.879242,73.6,dining,23.51,Brown LLC,ASIA,0
2025-11-01 12:53:38.879242,715.61,travel,0.85,"Poole, Marshall and Webb",ASIA,0
2025-11-18 04:59:38.879242,35.31,grocery,1.46,Garcia Group,ASIA,0
2025-11-13 19:46:38.879242,390.69,travel,0.47,Park PLC,ASIA,0
2025-10-31 15:02:38.879242,656.83,travel,1.59,Smith PLC,ASIA,0
2025-11-17 15:08:38.879242,52.77,dining,7.3,Oconnell Ltd,ASIA,0
2025-11-08 19:51:38.879242,352.06,online,9.58,Kidd-Mccullough,ASIA,0
2025-11-14 17:51:38.879242,940.45,travel,273.5704996269781,Durham and Sons,ASIA,1
2025-11-13 22:17:38.879242,58.43,retail,4.99,Cook Group,ASIA,0
2025-11-02 22:08:38.879242,148.04,retail,3.61,Harris-Valdez,ASIA,0
2025-11-09 08:57:38.879242,232.7,online,6.17,Jones Group,ASIA,0
2025-11-25 14:18:38.879242,37.98,dining,2.48,Boyle PLC,ASIA,0
2025-11-17 05:45:38.879242,162.29,retail,9.2,Fox-Hamilton,ASIA,0
2025-11-14 09:29:38.879242,224.0,online,171.48311570447663,Gay-Decker,ASIA,0
2025-10-28 09:26:38.879242,726.62,travel,5.98,Carter and Sons,ASIA,0
2025-11-13 15:17:38.879242,27.64,gas,3.84,Golden-Larsen,ASIA,0
2025-11-11 18:06:38.879242,441.27,online,10.82,Dunn-Rogers,ASIA,0
2025-11-02 16:12:38.879242,3857.4905249434096,travel,1.45,"Owens, Rowland and Cooper",ASIA,0
2025-11-10 18:28:38.879242,471.02,online,2.4,Stevens-Schaefer,ASIA,0
2025-11-26 10:40:38.879242,195.55,retail,7.52,"Aguilar, Hudson and Neal",ASIA,0
2025-10-28 22:25:38.879242,45.87,dining,3.39,"Olson, Molina and Becker",ASIA,0
2025-11-10 00:42:38.879242,29.39,grocery,11.0,"Brooks, Hughes and Lester",ASIA,0
2025-11-23 02:38:38.879242,54.44,dining,2.13,Walker and Sons,ASIA,0
2025-11-23 12:41:38.879242,33.5,gas,2.3,"Curtis, Douglas and Singh",ASIA,0
2025-11-07 09:39:38.879242,91.07,grocery,10.98,Garcia Ltd,ASIA,0
2025-11-02 09:09:38.879242,92.12,grocery,3.12,"Smith, Gilbert and Marquez",ASIA,0
2025-11-02 11:40:38.879242,185.04,retail,3.63,Shelton Ltd,ASIA,0
2025-11-18 04:55:38.879242,12.39,dining,2.02,Bell Inc,ASIA,0
2025-10-28 03:24:38.879242,940.55,travel,1.62,"Bishop, James and Contreras",ASIA,0
