timestamp,amount,merchant,category,card_type,is_fraud
2025-08-10T22:41:25,1987.79,"Hughes, Jennings and Hughes",grocery,Amex,0
2025-10-18T12:30:44,2724.54,Vega PLC,grocery,MasterCard,0
2025-04-08T02:33:47,4673.18,Baird-Fields,travel,Amex,0
2025-07-06T01:48:24,1141.64,Gibson LLC,electronics,MasterCard,0
2025-03-28T22:20:18,593.44,Mitchell Ltd,electronics,Amex,0
2025-03-09T17:05:21,4685.27,Kidd-Macias,dining,Visa,0
2025-05-23T22:44:11,2889.33,"Smith, Trujillo and Thomas",grocery,Visa,0
2025-06-28T14:52:39,3205.94,Page-Weaver,travel,Amex,0
2025-03-30T03:39:33,12.97,Martinez-Sims,grocery,MasterCard,0
2025-03-22T19:38:28,730.33,Fisher-Butler,electronics,Visa,0
2025-10-12T20:14:34,3781.44,Wallace-Price,travel,Amex,0
2025-05-22T04:37:38,3194.86,Nguyen-Ross,travel,Visa,0
2025-10-08T21:42:59,90.94,"Harris, Robinson and Lee",travel,Visa,0
2025-03-17T13:49:17,4140.01,"Hopkins, Montgomery and Mccullough",grocery,MasterCard,0
2025-08-01T21:38:44,2268.47,Brooks-Parker,electronics,Amex,0
2025-06-02T13:26:12,2020.97,Harrison PLC,electronics,MasterCard,0
2025-09-11T07:17:36,1944.86,Evans-Wall,dining,Amex,0
2025-10-28T19:35:13,2952.56,"Jenkins, Gonzalez and Morgan",grocery,Amex,0
2025-03-02T20:43:48,2461.75,"Cruz, Holmes and White",electronics,MasterCard,0
2025-06-22T00:52:33,164.89,Benson Group,dining,Amex,0
2025-08-09T08:29:06,3851.24,"Jackson, Terrell and Becker",electronics,Amex,0
2025-10-26T17:50:12,2456.64,Davidson PLC,grocery,MasterCard,1
2025-10-31T15:27:11,3797.66,Hernandez LLC,electronics,Amex,0
2025-07-01T23:28:47,469.32,Parrish and Sons,grocery,MasterCard,0
2025-10-24T04:08:09,1905.46,Stewart-Fitzpatrick,dining,Visa,0
2025-08-26T19:16:54,1621.13,"Moss, Liu and Lowe",dining,Visa,0
2025-11-02T15:01:11,3072.45,Miller Inc,travel,Amex,0
2025-01-21T11:41:27,4314.96,Phelps-Edwards,dining,Visa,0
2025-05-19T12:39:03,2515.34,Manning and Sons,dining,Amex,0
2025-04-30T10:41:02,3271.97,Cox LLC,grocery,Amex,0
2025-08-15T14:08:03,2588.51,Alvarez-Padilla,dining,MasterCard,0
2025-04-23T12:34:56,4269.24,Garcia-Hoffman,electronics,MasterCard,0
2025-03-01T00:54:00,557.28,Perry PLC,grocery,Visa,0
2025-08-29T02:52:12,2415.91,Moore-Tran,dining,Amex,0
2025-07-02T08:41:16,4035.95,"Lucero, Vaughn and Mckee",dining,Visa,0
2025-02-14T00:35:45,1518.36,"Dougherty, Blankenship and Davis",dining,Visa,0
2025-01-16T07:01:58,3572.0,Beard Group,grocery,Visa,0
2025-05-28T07:58:56,830.52,Jackson-Smith,grocery,MasterCard,0
2025-09-25T05:45:25,2485.77,Galvan-Richards,dining,Visa,0
2025-03-12T14:48:45,3544.96,Shannon-Waller,electronics,Amex,0
2025-09-18T21:16:23,2721.99,"Cooper, Morgan and Miller",grocery,MasterCard,0
2025-05-24T16:21:11,2187.09,Thompson PLC,grocery,Visa,0
2025-04-27T13:10:37,445.34,"Long, Hernandez and Haney",electronics,MasterCard,0
2025-11-04T04:21:06,2012.62,"Gonzalez, Walters and Carter",travel,Visa,0
2025-11-04T21:15:45,130.31,Gomez Group,travel,Amex,0
2025-01-07T04:42:58,990.62,"Vance, Butler and Jackson",electronics,Amex,0
2025-11-27T14:15:05,1322.4,Lee-Ramirez,travel,Amex,0
2025-07-22T02:46:26,2072.15,Burns and Sons,travel,Visa,0
2025-01-21T04:46:41,745.46,"Allen, Parker and Cole",dining,Visa,0
2025-06-18T03:23:00,1865.57,Williams-Brady,grocery,Visa,0
2025-10-23T01:31:25,2627.57,"Ellis, Miller and Arnold",grocery,MasterCard,0
2025-02-20T17:44:41,4403.12,"Smith, Berry and Turner",travel,MasterCard,0
2025-03-19T12:48:07,4008.11,James-Johnson,dining,MasterCard,0
2025-09-18T22:35:54,2398.88,Terry-Rogers,dining,Amex,0
2025-11-08T21:51:48,3170.65,"Nash, Mueller and Russell",grocery,Visa,0
2025-05-13T20:52:13,3338.74,Hahn Ltd,travel,Visa,0
2025-04-12T14:10:34,2393.67,"Lee, Campbell and Miller",grocery,Amex,0
2025-06-24T17:07:53,832.02,"Miller, Wade and Flores",dining,Amex,0
2025-07-17T14:16:42,1815.0,Johnson and Sons,electronics,MasterCard,0
2025-11-10T02:34:37,307.77,Sanchez and Sons,electronics,MasterCard,0
2025-05-26T00:13:52,148.05,Moore and Sons,electronics,MasterCard,0
2025-10-30T11:39:24,2254.64,Shields Inc,travel,Amex,0
2025-10-08T19:50:48,4538.46,Doyle LLC,dining,Amex,0
2025-08-28T19:09:02,4360.64,Moore Ltd,travel,Amex,0
2025-06-28T22:37:20,2611.08,"Marks, Hartman and Rodriguez",grocery,MasterCard,0
2025-02-17T08:55:15,3003.11,Padilla and Sons,grocery,Amex,0
2025-10-17T17:49:16,4459.34,Lopez Ltd,grocery,MasterCard,0
2025-02-05T13:38:33,1394.17,Hamilton Ltd,electronics,MasterCard,0
2025-04-01T12:25:24,4183.26,Williams Inc,electronics,MasterCard,0
2025-05-31T06:10:41,2562.09,Garrett-Lee,travel,MasterCard,0
2025-11-14T12:07:37,1692.01,Erickson Group,electronics,Amex,0
2025-08-24T03:16:33,2589.82,"Lopez, Roberts and Lowe",electronics,Amex,0
2025-01-24T19:02:37,1348.38,Lopez-Smith,electronics,Amex,0
2025-03-10T07:02:57,2572.45,Baker PLC,electronics,Visa,0
2025-08-12T11:26:03,2834.41,Graves Ltd,electronics,Visa,0
2025-10-23T19:14:47,4130.42,Lopez LLC,dining,MasterCard,0
2025-10-21T17:05:55,1326.91,Martin Ltd,travel,Amex,0
2025-11-21T16:27:40,4453.85,"Phillips, Gutierrez and Davidson",electronics,Visa,0
2025-03-26T18:18:50,3438.65,King-Cooper,electronics,Visa,0
2025-04-04T12:08:43,3992.17,"Smith, Zamora and Sutton",travel,Visa,0
2025-04-20T07:17:45,3625.72,Brown Inc,travel,Visa,0
2025-07-11T19:41:47,2994.67,Orr-Brown,electronics,Visa,0
2025-10-21T11:10:10,4437.49,Miller-Duran,electronics,Visa,0
2025-10-06T02:37:34,1964.23,Smith-Garner,dining,Amex,0
2025-02-04T06:22:44,1713.58,Chapman-Hendricks,grocery,MasterCard,0
2025-05-21T09:14:08,630.9,"Becker, Gregory and Jones",dining,Visa,0
2025-04-12T22:05:34,342.07,"Franco, Hayes and Harmon",electronics,MasterCard,0
2025-07-06T14:06:26,2279.26,Porter-Hines,electronics,Amex,0
2025-05-02T17:47:44,2841.59,"Duarte, Lee and Matthews",grocery,MasterCard,0
2025-01-17T13:59:16,3144.28,"Gomez, Marshall and Murray",grocery,MasterCard,0
2025-11-06T05:36:11,2191.49,Ford-Nolan,travel,Visa,0
2025-06-25T14:35:22,623.35,Thomas Group,grocery,Visa,0
2025-06-12T22:55:44,4237.4,Marks LLC,electronics,Visa,0
2025-05-29T03:26:24,3921.51,"Hernandez, Diaz and Hamilton",dining,Visa,0
2025-11-14T10:45:53,209.29,"Whitehead, Hernandez and Shah",grocery,Visa,0
2025-03-26T06:31:43,566.05,Smith Group,electronics,MasterCard,0
2025-02-28T05:10:03,2154.72,Rogers-Smith,electronics,Amex,0
2025-06-02T07:51:58,1774.22,Torres PLC,grocery,Amex,0
2025-04-18T20:04:05,2924.76,Lee PLC,travel,MasterCard,0
2025-10-09T01:38:42,1023.67,Reynolds-Valentine,travel,Visa,0
2025-03-04T01:38:11,2860.49,Costa-Brown,electronics,MasterCard,0
2025-02-11T04:05:55,631.57,Benton Ltd,dining,Visa,0
2025-07-05T03:10:06,1217.7,"Roberts, Young and Harding",travel,Visa,0
2025-11-09T02:18:01,1404.56,Butler Inc,electronics,MasterCard,1
2025-04-30T14:50:22,2902.39,"Moore, Mccoy and Sutton",dining,MasterCard,0
2025-06-16T14:32:45,1074.81,"Martinez, Anderson and Campbell",grocery,MasterCard,0
2025-10-09T11:13:21,3565.0,Roman-Shields,dining,Amex,0
2025-05-24T12:37:08,3755.96,"Waller, Brown and West",electronics,Visa,1
2025-06-11T22:43:37,4410.21,Clark LLC,electronics,MasterCard,0
2025-09-25T07:15:04,113.37,Kent LLC,dining,MasterCard,0
2025-09-04T04:06:35,3036.7,Buchanan-Peters,grocery,Amex,0
2025-08-13T04:04:42,4186.33,Hale-Winters,travel,MasterCard,0
2025-05-05T23:41:55,1043.58,"Armstrong, Pruitt and Erickson",dining,MasterCard,0
2025-08-25T15:53:58,1251.34,Li and Sons,travel,MasterCard,0
2025-07-09T17:58:10,3006.17,"Harrison, Smith and Dixon",grocery,Amex,0
2025-02-07T02:53:41,4676.97,Christensen-Hanson,grocery,MasterCard,0
2025-02-01T13:50:32,3568.22,"Henry, Morrison and Macdonald",electronics,MasterCard,1
2025-10-10T15:50:15,1911.04,Jones-Price,dining,MasterCard,0
2025-03-17T00:35:02,456.41,Joseph-Cox,travel,MasterCard,0
2025-10-30T01:14:30,1839.31,Wells and Sons,dining,Visa,0
2025-09-03T20:38:18,851.02,Murphy PLC,travel,Visa,0
2025-07-07T09:43:15,4896.02,"Thomas, Nelson and Flores",travel,Visa,0
2025-05-03T00:15:38,3538.45,"Ware, Gonzalez and Cochran",grocery,MasterCard,0
2025-03-15T02:06:18,405.48,"Jacobs, Phillips and Brown",dining,Visa,0
2025-03-17T17:00:04,1472.83,"Lindsey, Campbell and Gibbs",electronics,Visa,0
2025-06-14T06:33:53,1153.15,"Cardenas, Smith and Green",grocery,Visa,0
2025-02-25T22:43:58,4360.33,Johnson-Pearson,travel,MasterCard,0
2025-10-24T01:50:14,2744.21,Miller-Marshall,travel,Visa,0
2025-02-27T07:52:08,95.74,Garrett-Peters,grocery,Visa,0
2025-08-19T15:02:13,3866.45,Blake-Rodriguez,travel,Amex,0
2025-04-17T05:41:23,629.45,Hill-Mccarthy,electronics,Amex,0
2025-06-26T01:22:27,902.83,Martin-Anderson,travel,Visa,0
2025-01-07T14:02:36,3936.67,Williams LLC,travel,MasterCard,0
2025-08-03T14:22:24,2571.1,Wood-Stewart,grocery,MasterCard,1
2025-10-07T19:33:30,683.4,Pierce-Fuller,travel,Visa,0
2025-09-09T00:12:59,1217.21,Foster-Nguyen,electronics,Amex,0
2025-11-21T16:46:05,3917.96,Schneider LLC,dining,Visa,0
2025-08-08T15:55:53,3553.94,"Williams, Hunt and Sharp",travel,Amex,0
2025-10-05T03:49:54,3033.99,Crawford Inc,dining,Visa,0
2025-02-24T08:04:08,12.86,Garcia and Sons,dining,Amex,0
2025-10-05T05:35:58,3773.75,Davis LLC,dining,Amex,0
2025-05-19T16:14:11,2338.43,Miller-Cooper,electronics,Amex,0
2025-01-28T00:30:00,2891.58,Morales-Brown,dining,MasterCard,0
2025-06-11T16:41:25,2622.12,"Clarke, Neal and Kelley",dining,Visa,0
2025-02-04T17:57:19,4026.15,West Inc,electronics,MasterCard,0
2025-10-24T05:28:35,586.53,Perez-Brown,dining,MasterCard,0
2025-09-23T10:53:10,1504.59,"Johnson, Day and Terry",dining,Visa,1
2025-07-05T21:44:39,3754.05,Williams and Sons,travel,MasterCard,0
2025-03-01T06:37:17,4327.33,Mason LLC,travel,Amex,0
2025-05-31T11:59:50,3970.87,"Santiago, Smith and Cannon",travel,Visa,0
2025-07-11T03:53:26,4503.51,Caldwell Ltd,electronics,MasterCard,0
2025-06-11T03:30:32,2002.2,"Jones, Gonzalez and Johnson",electronics,Visa,0
2025-03-31T03:09:03,2321.86,"Henry, Bailey and Miller",grocery,Visa,0
2025-05-23T23:06:38,4739.15,"Roach, Martin and Lewis",grocery,MasterCard,0
2025-07-28T06:01:32,1876.44,Herman Ltd,dining,Amex,0
2025-08-30T20:50:26,4361.84,Baker-Brooks,electronics,MasterCard,0
2025-05-31T20:20:05,4107.26,Davenport PLC,grocery,MasterCard,0
2025-04-10T12:41:10,348.1,Gonzalez-Hurst,electronics,Amex,0
2025-06-02T11:35:58,838.07,Santos Group,travel,Amex,0
2025-01-12T04:35:54,3558.41,Morrison-Curtis,grocery,Amex,0
2025-07-18T18:22:09,1101.28,Harris-Rodriguez,grocery,MasterCard,0
2025-05-31T11:18:53,2023.03,Newton and Sons,dining,MasterCard,0
2025-03-19T17:27:52,3112.65,"Fitzgerald, Evans and Norris",grocery,Amex,0
2025-03-25T05:48:58,2932.25,"Meyers, Ward and Brown",dining,MasterCard,0
2025-09-01T03:50:21,3820.56,Knight LLC,grocery,Visa,0
2025-03-26T04:46:44,4665.41,"Johnson, Smith and Gallegos",dining,Amex,0
2025-05-10T16:28:19,3615.49,Porter Ltd,travel,Visa,0
2025-05-31T21:45:03,475.02,"Murphy, Joyce and Guzman",dining,Visa,0
2025-03-06T04:18:34,219.04,Castillo-Carlson,travel,Visa,0
2025-11-05T17:57:59,2097.7,"Mathews, Wright and Jensen",travel,MasterCard,0
2025-01-01T02:31:24,2739.81,Harvey Inc,travel,Visa,0
2025-04-17T12:01:16,4955.22,Turner Group,grocery,MasterCard,0
2025-10-11T00:25:32,3638.92,"Ali, Davis and Richardson",travel,MasterCard,0
2025-09-08T19:01:56,4576.52,Maddox Ltd,dining,Visa,0
2025-05-25T18:56:35,409.05,Ramirez Ltd,electronics,Amex,0
2025-01-09T16:43:55,3642.33,Townsend-Roach,dining,MasterCard,0
2025-04-28T07:18:40,2889.45,Baker and Sons,electronics,Amex,0
2025-02-16T17:30:37,3328.06,"Garner, Maldonado and Johnson",electronics,Amex,0
2025-07-05T01:20:48,3893.7,Smith Inc,grocery,MasterCard,0
2025-10-09T11:42:35,2422.15,Gibson PLC,electronics,MasterCard,0
2025-09-27T21:06:38,4864.08,"Nelson, Johnson and Hart",grocery,Amex,0
2025-01-25T13:50:53,1508.71,"Holt, Lewis and Sanders",grocery,Visa,0
2025-05-27T13:51:22,2779.52,Johnson Group,travel,Visa,0
2025-11-19T12:21:58,2327.09,Gutierrez-Dudley,grocery,Amex,0
2025-08-12T23:47:57,2715.62,Douglas LLC,dining,MasterCard,0
2025-10-03T16:45:49,2837.2,Higgins-Harris,travel,Visa,0
2025-04-14T19:16:17,3119.06,Lambert and Sons,grocery,MasterCard,0
2025-04-02T04:40:01,4631.36,"West, Smith and Santos",dining,MasterCard,0
2025-08-07T17:30:57,778.69,Hansen-Warner,grocery,MasterCard,0
2025-11-04T13:38:14,4688.59,Baldwin Ltd,travel,MasterCard,0
2025-01-19T08:49:01,4396.74,Cox-George,dining,Amex,0
2025-06-27T04:37:40,1078.0,Stephens-Brooks,travel,MasterCard,0
2025-05-25T04:30:30,1223.75,"Arnold, Thomas and Moss",electronics,Visa,0
2025-05-15T16:17:45,2993.93,Thompson-Morales,grocery,Visa,0
2025-07-01T13:16:05,419.65,Saunders-Hernandez,grocery,Visa,0
2025-09-19T05:37:35,2706.45,Lowe-Russell,grocery,Amex,0
2025-06-17T15:50:28,3243.37,Guzman and Sons,grocery,MasterCard,0
2025-05-10T05:57:31,896.09,Brewer-Hayes,electronics,Amex,0
2025-07-29T09:49:05,3431.45,"Martin, Williams and Hunter",electronics,Amex,0
2025-08-31T18:00:27,2864.27,George PLC,electronics,MasterCard,0
2025-09-03T17:10:03,508.86,"Moore, Lindsey and Taylor",grocery,Visa,0
2025-11-14T00:04:40,3075.67,Summers Group,travel,Visa,0
2025-02-01T17:54:13,4486.31,Gilmore-Mooney,dining,Visa,0
2025-07-31T06:25:01,1343.98,Stone PLC,grocery,Amex,0
2025-01-02T13:39:36,1429.38,Michael-Ortega,electronics,Visa,0
2025-03-05T23:07:58,3220.89,"Perez, Mckinney and Rogers",grocery,MasterCard,0
2025-02-15T09:47:09,3036.35,Dennis-Robles,grocery,MasterCard,0
2025-08-01T23:55:51,4262.26,Mills-Weiss,dining,MasterCard,0
2025-03-27T01:53:37,1800.17,"Bell, Russell and Walton",electronics,Amex,0
2025-02-11T07:58:05,3531.23,Bowman Group,travel,MasterCard,0
2025-03-02T11:14:24,3334.61,"Woodard, Lopez and Smith",dining,Visa,0
2025-11-05T04:49:55,3519.14,"Marsh, Simpson and Moon",grocery,Amex,0
2025-09-27T21:17:09,4376.96,Allen-Sullivan,dining,Visa,0
2025-11-17T11:43:09,755.14,Weaver Inc,electronics,Amex,0
2025-11-13T07:38:15,1606.55,Johnson Inc,dining,MasterCard,0
2025-04-25T20:54:26,2055.3,Clark Ltd,electronics,Amex,0
2025-01-28T16:54:04,1056.76,King Inc,grocery,MasterCard,0
2025-06-13T20:33:22,791.09,Stanley-Smith,grocery,Visa,0
2025-08-21T01:40:15,166.58,Cooper-Brooks,electronics,MasterCard,0
2025-04-28T23:29:47,940.95,Harvey-Gillespie,dining,Amex,0
2025-09-04T16:40:32,4314.25,"Watkins, Shelton and Rowland",electronics,Amex,0
2025-07-14T04:17:23,4833.82,Bell-Scott,electronics,Amex,0
2025-07-03T22:14:54,4341.99,Mullins-Carrillo,travel,MasterCard,0
2025-06-14T03:51:54,2084.85,"Matthews, Gilmore and Avery",electronics,Visa,0
2025-09-23T23:14:51,219.71,Vang-James,dining,MasterCard,0
2025-07-09T07:20:54,4537.46,Wells PLC,dining,Visa,0
2025-02-05T17:57:26,3856.59,Sanchez Ltd,electronics,Amex,0
2025-09-03T04:07:53,1871.39,Gibson Ltd,dining,Amex,1
2025-05-12T00:38:04,1016.55,Munoz Group,electronics,Amex,0
2025-01-14T08:05:31,1959.54,Collins-Waters,travel,MasterCard,0
2025-06-25T05:28:45,3850.86,Austin Inc,grocery,MasterCard,0
2025-01-04T23:56:47,4821.07,"Anderson, Huffman and Norman",electronics,Amex,0
2025-07-16T15:00:25,4983.98,Jones-White,electronics,MasterCard,0
2025-04-17T16:46:23,99.4,"Cunningham, Solis and Nichols",grocery,MasterCard,0
2025-10-09T07:15:12,4149.47,King Inc,dining,Amex,0
2025-09-29T03:51:00,2863.77,"Henry, Barrera and Carter",travel,MasterCard,0
2025-03-05T04:54:15,1330.86,Roberts LLC,grocery,Visa,0
2025-06-15T17:25:36,3345.48,Mcdaniel Inc,dining,MasterCard,0
2025-03-19T07:57:41,31.38,Tucker-Smith,travel,MasterCard,0
2025-10-29T06:25:18,1202.51,"Roman, Whitehead and Barton",grocery,Visa,1
2025-01-18T00:56:29,4013.93,White-Peterson,dining,Visa,0
2025-09-23T06:19:48,2513.74,"Bruce, Perez and Wallace",electronics,Amex,0
2025-09-30T03:44:35,3319.94,Garcia and Sons,travel,Amex,0
2025-02-21T06:19:11,3309.83,"Irwin, Jacobs and Johnson",grocery,Visa,0
2025-07-12T16:24:45,4628.89,Bauer-Jordan,electronics,Visa,0
2025-10-03T02:50:55,2729.87,"Hurst, Richardson and Stephens",dining,Visa,0
2025-06-12T13:51:50,1650.59,Johnson-Graham,dining,Visa,0
2025-09-30T15:33:33,506.31,Jones-Miller,electronics,Visa,0
2025-09-16T03:28:28,3290.71,Wells-Hunter,dining,Visa,0
2025-04-05T11:05:10,4530.71,Martinez and Sons,travel,MasterCard,0
2025-02-03T13:05:48,497.05,"Lopez, Gonzalez and Keller",electronics,Amex,0
2025-08-01T00:19:58,3460.87,Grant-Woods,grocery,Visa,0
2025-11-03T19:18:59,4367.37,"Lopez, Gutierrez and Castro",grocery,Visa,0
2025-04-01T04:42:39,339.25,Hernandez and Sons,electronics,Visa,0
2025-10-17T23:12:33,575.72,"Myers, Watson and Dixon",grocery,Amex,0
2025-01-05T17:23:23,3832.34,Warren LLC,dining,Amex,0
2025-08-16T09:56:04,619.27,"Smith, Beard and Taylor",electronics,Visa,0
2025-04-05T15:13:34,1787.73,Solis-Lopez,travel,MasterCard,0
2025-07-04T09:04:47,4034.94,Mendoza-Garcia,electronics,Amex,0
2025-05-31T15:05:39,100.96,"Schultz, Weaver and Lara",grocery,Visa,0
2025-02-26T17:51:58,819.84,"Martinez, Hicks and Callahan",travel,MasterCard,0
2025-01-27T09:45:00,4955.66,Palmer-Archer,electronics,Visa,0
2025-08-08T20:58:10,1707.5,Wright Group,dining,Visa,0
2025-11-23T03:13:57,4038.3,"Ward, Perez and Baker",dining,Visa,0
2025-01-24T04:11:34,845.94,Williams-Flores,dining,Amex,0
2025-06-03T06:12:26,3741.19,Lee Ltd,travel,Amex,0
2025-05-26T02:58:15,4669.64,Cole-Huff,dining,MasterCard,0
2025-03-29T06:33:07,1617.85,"Solomon, Mendoza and Avery",grocery,Visa,0
2025-07-17T21:19:29,2270.02,Lucas-Campos,electronics,Visa,1
2025-03-03T02:00:13,4938.44,George LLC,electronics,MasterCard,0
2025-07-13T01:37:11,3751.17,Reynolds Inc,electronics,MasterCard,1
2025-06-12T01:40:16,435.27,Hoffman Ltd,grocery,Amex,0
2025-10-29T18:36:44,687.49,Mejia Inc,electronics,Visa,0
2025-05-24T12:11:11,3128.48,Long-Marshall,electronics,Visa,0
2025-11-10T08:01:37,1567.17,Turner-Nichols,electronics,Visa,0
2025-05-08T00:40:44,4294.7,Wyatt-Harrison,electronics,Amex,0
2025-07-09T10:30:32,4820.75,Todd-Franco,electronics,MasterCard,0
2025-08-17T23:06:27,4996.41,"Castro, Fleming and Greene",dining,Visa,0
2025-11-02T04:20:11,4875.9,"Taylor, Rogers and Holt",dining,MasterCard,0
2025-05-13T23:29:33,3695.76,"Black, Welch and King",grocery,MasterCard,0
2025-04-15T03:54:48,1645.49,Baxter-Wheeler,travel,Amex,0
2025-03-30T11:38:36,3018.5,Mcintosh-Nguyen,electronics,Visa,0
2025-04-03T23:30:27,484.83,"Lee, Compton and Lee",electronics,MasterCard,0
2025-05-11T02:24:43,4443.16,"Lowe, Ramirez and Harper",travel,Amex,0
2025-09-18T01:54:47,4003.85,"Lopez, Austin and Buchanan",electronics,MasterCard,0
2025-11-08T13:27:35,4208.92,"Phillips, Mcdaniel and Ward",grocery,Amex,0
2025-07-30T19:02:17,2749.19,"Morris, Yates and Perkins",electronics,Amex,0
2025-03-09T08:21:02,3292.92,Hardy LLC,dining,Visa,0
2025-09-06T00:08:24,1566.34,Harris Ltd,grocery,Amex,0
2025-11-19T11:47:20,1673.0,White-Holland,travel,Visa,0
2025-07-12T23:57:45,480.63,Sanchez-Washington,grocery,Visa,0
2025-04-16T03:29:03,4458.1,"Stevens, Peterson and Scott",electronics,MasterCard,0
2025-01-28T23:33:25,2714.4,Martinez-Bennett,travel,Visa,0
2025-08-02T20:44:29,1676.97,Smith-Lopez,grocery,Amex,0
2025-04-09T23:00:33,4063.12,Gibson-Ewing,travel,Visa,0
2025-08-15T15:23:36,3691.93,Dixon-Fisher,travel,MasterCard,0
2025-04-14T04:30:53,36.38,Jarvis Ltd,electronics,Amex,0
2025-07-10T03:01:34,3975.36,"Rodriguez, Kim and Edwards",travel,MasterCard,0
2025-02-24T06:21:12,2742.34,Martinez Inc,travel,Amex,0
2025-01-16T22:28:13,3337.74,Ramirez PLC,electronics,MasterCard,0
2025-07-27T20:38:11,689.69,Anderson-Davis,dining,Amex,0
2025-10-16T13:28:38,1445.44,"Henderson, Williams and Keller",grocery,Amex,0
2025-01-24T06:07:15,2106.92,Rodriguez PLC,dining,Visa,0
2025-10-07T10:53:48,4889.3,Mitchell-Allen,travel,Amex,0
2025-03-27T14:37:38,1272.15,"Munoz, Walton and Reilly",travel,Amex,0
2025-05-18T07:20:17,2905.22,Hernandez PLC,travel,Visa,0
2025-08-15T20:23:35,3558.23,Farmer-Jackson,travel,Amex,0
2025-11-17T10:40:11,242.36,Harris-Jensen,dining,Visa,0
2025-03-04T06:59:49,4826.45,Duncan PLC,grocery,Amex,0
2025-04-15T18:03:28,24.06,Martinez-Sanchez,grocery,Amex,0
2025-06-07T19:56:35,78.66,Allen PLC,travel,MasterCard,0
2025-03-06T07:54:01,730.47,Lowery LLC,grocery,MasterCard,0
2025-02-11T16:55:06,1632.31,Allen LLC,electronics,MasterCard,0
2025-06-19T00:17:43,3318.97,"Valencia, Atkinson and Griffin",travel,Visa,0
2025-04-01T04:04:52,1952.16,Boone Group,travel,MasterCard,0
2025-10-04T16:16:56,2449.68,Ramos-Stevenson,grocery,MasterCard,0
2025-05-30T07:34:17,25.26,"Christensen, Johnson and Hubbard",grocery,Visa,0
2025-03-21T15:56:19,3744.14,"Henry, Clarke and Warren",travel,MasterCard,0
2025-05-06T02:00:12,560.98,Porter PLC,electronics,MasterCard,0
2025-05-31T15:29:46,893.53,Obrien-Watson,dining,Amex,0
2025-10-01T04:41:19,335.82,Burke Ltd,electronics,Amex,0
2025-09-23T08:37:00,1129.34,Jackson-Powell,electronics,MasterCard,0
2025-03-26T15:14:22,4817.91,Gomez-Hill,dining,Visa,0
2025-10-05T15:39:57,2196.27,Roach-Gray,travel,Amex,0
2025-07-02T10:02:33,2434.65,Parks PLC,travel,Visa,0
2025-04-05T18:55:27,1345.7,"Wolfe, Chavez and Mcbride",electronics,Amex,0
2025-06-01T00:31:47,503.18,"Reed, James and Henry",electronics,Amex,0
2025-10-09T05:49:57,2024.54,Blankenship-Davis,grocery,Visa,0
2025-04-10T00:04:48,4494.89,Perez-Richardson,travel,Amex,0
2025-04-11T22:03:44,4657.54,Moore-Robinson,travel,Amex,0
2025-08-16T09:12:18,2490.21,"Holmes, Schmidt and Gonzalez",travel,Visa,0
2025-01-15T02:16:41,1643.61,Diaz-Hodges,dining,Amex,0
2025-02-04T22:36:16,1713.07,"Moon, Davis and Dominguez",travel,Visa,0
2025-01-20T10:38:25,3665.77,Miller-Frederick,dining,MasterCard,0
2025-06-25T23:12:21,3483.17,Carter Group,travel,Amex,0
2025-04-19T03:56:00,2015.75,Perez LLC,electronics,Visa,0
2025-03-06T17:05:34,1905.81,"Jones, Wiggins and Oliver",travel,MasterCard,0
2025-08-11T09:06:11,238.56,"Logan, Wiggins and Delacruz",dining,Visa,0
2025-10-15T19:30:19,2667.11,Roberts Group,dining,Amex,0
2025-06-14T09:06:23,91.99,Young and Sons,travel,Visa,0
2025-08-23T00:57:32,2059.57,"Jones, Mejia and Adams",dining,MasterCard,0
2025-11-01T03:25:38,2679.55,Ferguson Group,grocery,Amex,0
2025-08-03T22:25:19,4948.98,Cummings-Hernandez,travel,Visa,0
2025-03-14T13:09:53,3692.74,Buchanan LLC,grocery,Visa,0
2025-03-08T17:14:28,1289.72,Palmer-Smith,dining,Visa,0
2025-07-15T22:22:17,4956.66,Long and Sons,dining,Visa,0
2025-01-19T18:36:11,476.48,Moore-Anderson,grocery,Visa,0
2025-08-25T12:00:12,4029.02,Berry-Ramirez,travel,Visa,0
2025-04-06T10:55:07,2385.3,Thompson-Rodriguez,travel,Amex,0
2025-04-07T09:31:46,3789.06,Bowman Inc,dining,Visa,0
2025-01-27T01:10:30,3980.65,Taylor-Mitchell,grocery,Visa,0
2025-07-25T09:38:25,2523.47,Byrd-Foster,electronics,Visa,0
2025-07-30T06:51:23,2141.26,"Powell, Warren and Hayden",electronics,MasterCard,0
2025-07-21T19:32:46,2785.87,Hartman-Ray,grocery,Amex,0
2025-11-22T07:15:22,2862.8,"Sullivan, King and Giles",travel,Visa,0
2025-03-06T19:34:44,4113.35,"Hodge, Martinez and Johnson",grocery,Amex,0
2025-01-29T12:17:48,905.16,"Vang, Wilkinson and Wilson",travel,Visa,0
2025-06-10T03:58:04,1482.05,Bennett-Brooks,dining,Visa,0
2025-05-03T03:46:24,3097.04,Gonzalez-Smith,travel,MasterCard,0
2025-06-19T03:30:14,3139.38,"Christensen, Cole and Garza",electronics,Amex,0
2025-10-22T16:07:13,2164.79,"Taylor, Leon and Sanders",travel,MasterCard,0
2025-02-25T06:28:30,1896.65,Lester Group,grocery,Amex,0
